"","hgnc_symbol","ensembl_gene_id","go_id"
"5493","PRMT1","ENSG00000126457","GO:0045648"
"5494","PRMT1","ENSG00000126457","GO:0048738"
"5495","PRMT1","ENSG00000126457","GO:1904047"
"5496","PRMT1","ENSG00000126457","GO:1900745"
"5497","PRMT1","ENSG00000126457","GO:0008276"
"5498","PRMT1","ENSG00000126457","GO:0001701"
"5499","SFSWAP","ENSG00000061936","GO:0003723"
"5500","SFSWAP","ENSG00000061936","GO:0006396"
"5501","SFSWAP","ENSG00000061936","GO:0005634"
"5502","SFSWAP","ENSG00000061936","GO:0006397"
"5503","SFSWAP","ENSG00000061936","GO:0008380"
"5504","SFSWAP","ENSG00000061936","GO:0005515"
"5505","SFSWAP","ENSG00000061936","GO:0048025"
"5506","SFSWAP","ENSG00000061936","GO:0000395"
"5507","SFSWAP","ENSG00000061936","GO:0000380"
"5508","HNRNPH1","ENSG00000169045","GO:0003676"
"5509","HNRNPH1","ENSG00000169045","GO:0003723"
"5510","HNRNPH1","ENSG00000169045","GO:0005634"
"5511","HNRNPH1","ENSG00000169045","GO:0005681"
"5512","HNRNPH1","ENSG00000169045","GO:0006397"
"5513","HNRNPH1","ENSG00000169045","GO:0008380"
"5514","HNRNPH1","ENSG00000169045","GO:0016020"
"5515","HNRNPH1","ENSG00000169045","GO:0005654"
"5516","HNRNPH1","ENSG00000169045","GO:0005829"
"5517","HNRNPH1","ENSG00000169045","GO:0005515"
"5518","HNRNPH1","ENSG00000169045","GO:0043484"
"5519","HNRNPH1","ENSG00000169045","GO:0000398"
"5520","HNRNPH1","ENSG00000169045","GO:0071013"
"5521","HNRNPH1","ENSG00000169045","GO:0042802"
"5522","HNRNPH1","ENSG00000169045","GO:1990904"
"5523","HNRNPH1","ENSG00000169045","GO:0006396"
"5524","HNRNPH1","ENSG00000169045","GO:0008266"
"5525","DHX9","ENSG00000135829","GO:0005524"
"5526","DHX9","ENSG00000135829","GO:0003676"
"5527","DHX9","ENSG00000135829","GO:0004386"
"5528","DHX9","ENSG00000135829","GO:0003725"
"5529","DHX9","ENSG00000135829","GO:0033679"
"5530","DHX9","ENSG00000135829","GO:0003723"
"5531","DHX9","ENSG00000135829","GO:0005634"
"5532","DHX9","ENSG00000135829","GO:0006397"
"5533","DHX9","ENSG00000135829","GO:0008380"
"5534","DHX9","ENSG00000135829","GO:0051028"
"5535","DHX9","ENSG00000135829","GO:0005737"
"5536","DHX9","ENSG00000135829","GO:0016020"
"5537","DHX9","ENSG00000135829","GO:0032991"
"5538","DHX9","ENSG00000135829","GO:0046872"
"5539","DHX9","ENSG00000135829","GO:0000166"
"5540","DHX9","ENSG00000135829","GO:0005654"
"5541","DHX9","ENSG00000135829","GO:0005730"
"5542","DHX9","ENSG00000135829","GO:0016787"
"5543","DHX9","ENSG00000135829","GO:0003677"
"5544","DHX9","ENSG00000135829","GO:0005856"
"5545","DHX9","ENSG00000135829","GO:0006417"
"5546","DHX9","ENSG00000135829","GO:0031490"
"5547","DHX9","ENSG00000135829","GO:0045944"
"5548","DHX9","ENSG00000135829","GO:0005515"
"5549","DHX9","ENSG00000135829","GO:0003724"
"5550","DHX9","ENSG00000135829","GO:1990904"
"5551","DHX9","ENSG00000135829","GO:0036464"
"5552","DHX9","ENSG00000135829","GO:0006260"
"5553","DHX9","ENSG00000135829","GO:0016887"
"5554","DHX9","ENSG00000135829","GO:0002376"
"5555","DHX9","ENSG00000135829","GO:0045087"
"5556","DHX9","ENSG00000135829","GO:0048511"
"5557","DHX9","ENSG00000135829","GO:0031047"
"5558","DHX9","ENSG00000135829","GO:0006954"
"5559","DHX9","ENSG00000135829","GO:0005815"
"5560","DHX9","ENSG00000135829","GO:0003729"
"5561","DHX9","ENSG00000135829","GO:0003678"
"5562","DHX9","ENSG00000135829","GO:0003713"
"5563","DHX9","ENSG00000135829","GO:0006357"
"5564","DHX9","ENSG00000135829","GO:0005813"
"5565","DHX9","ENSG00000135829","GO:0045739"
"5566","DHX9","ENSG00000135829","GO:0000978"
"5567","DHX9","ENSG00000135829","GO:0016442"
"5568","DHX9","ENSG00000135829","GO:0005829"
"5569","DHX9","ENSG00000135829","GO:0032755"
"5570","DHX9","ENSG00000135829","GO:0032760"
"5571","DHX9","ENSG00000135829","GO:0050729"
"5572","DHX9","ENSG00000135829","GO:2000637"
"5573","DHX9","ENSG00000135829","GO:0071356"
"5574","DHX9","ENSG00000135829","GO:0003690"
"5575","DHX9","ENSG00000135829","GO:0003688"
"5576","DHX9","ENSG00000135829","GO:0003697"
"5577","DHX9","ENSG00000135829","GO:0051092"
"5578","DHX9","ENSG00000135829","GO:0061629"
"5579","DHX9","ENSG00000135829","GO:0035613"
"5580","DHX9","ENSG00000135829","GO:0010501"
"5581","DHX9","ENSG00000135829","GO:0032727"
"5582","DHX9","ENSG00000135829","GO:0032728"
"5583","DHX9","ENSG00000135829","GO:1903608"
"5584","DHX9","ENSG00000135829","GO:0003712"
"5585","DHX9","ENSG00000135829","GO:0047429"
"5586","DHX9","ENSG00000135829","GO:0045089"
"5587","DHX9","ENSG00000135829","GO:0006353"
"5588","DHX9","ENSG00000135829","GO:0070269"
"5589","DHX9","ENSG00000135829","GO:0015629"
"5590","DHX9","ENSG00000135829","GO:0045740"
"5591","DHX9","ENSG00000135829","GO:0048146"
"5592","DHX9","ENSG00000135829","GO:2000373"
"5593","DHX9","ENSG00000135829","GO:1990841"
"5594","DHX9","ENSG00000135829","GO:0016604"
"5595","DHX9","ENSG00000135829","GO:0001649"
"5596","DHX9","ENSG00000135829","GO:0070934"
"5597","DHX9","ENSG00000135829","GO:0070937"
"5598","DHX9","ENSG00000135829","GO:0070063"
"5599","DHX9","ENSG00000135829","GO:0000380"
"5600","DHX9","ENSG00000135829","GO:0071360"
"5601","DHX9","ENSG00000135829","GO:0043138"
"5602","DHX9","ENSG00000135829","GO:0000993"
"5603","DHX9","ENSG00000135829","GO:0005844"
"5604","DHX9","ENSG00000135829","GO:0003727"
"5605","DHX9","ENSG00000135829","GO:0060760"
"5606","DHX9","ENSG00000135829","GO:2000767"
"5607","DHX9","ENSG00000135829","GO:0050684"
"5608","DHX9","ENSG00000135829","GO:0070578"
"5609","DHX9","ENSG00000135829","GO:1990825"
"5610","DHX9","ENSG00000135829","GO:0046833"
"5611","DHX9","ENSG00000135829","GO:0032508"
"5612","DHX9","ENSG00000135829","GO:0042788"
"5613","DHX9","ENSG00000135829","GO:0097165"
"5614","DHX9","ENSG00000135829","GO:0035197"
"5615","DHX9","ENSG00000135829","GO:0001069"
"5616","DHX9","ENSG00000135829","GO:0017111"
"5617","DHX9","ENSG00000135829","GO:0034458"
"5618","DHX9","ENSG00000135829","GO:0045142"
"5619","DHX9","ENSG00000135829","GO:0061676"
"5620","DHX9","ENSG00000135829","GO:1905172"
"5621","DHX9","ENSG00000135829","GO:1905538"
"5622","DHX9","ENSG00000135829","GO:1990518"
"5623","DHX9","ENSG00000135829","GO:0030423"
"5624","DHX9","ENSG00000135829","GO:0032741"
"5625","DHX9","ENSG00000135829","GO:0034622"
"5626","DHX9","ENSG00000135829","GO:0039695"
"5627","DHX9","ENSG00000135829","GO:0044806"
"5628","DHX9","ENSG00000135829","GO:0050434"
"5629","DHX9","ENSG00000135829","GO:0050691"
"5630","DHX9","ENSG00000135829","GO:0070922"
"5631","DHX9","ENSG00000135829","GO:1904973"
"5632","DHX9","ENSG00000135829","GO:1905698"
"5633","DHX9","ENSG00000135829","GO:2000765"
"5634","DHX9","ENSG00000135829","GO:0005726"
"5635","USP49","ENSG00000164663","GO:0008270"
"5636","USP49","ENSG00000164663","GO:0006511"
"5637","USP49","ENSG00000164663","GO:0004843"
"5638","USP49","ENSG00000164663","GO:0016579"
"5639","USP49","ENSG00000164663","GO:0005634"
"5640","USP49","ENSG00000164663","GO:0006397"
"5641","USP49","ENSG00000164663","GO:0008380"
"5642","USP49","ENSG00000164663","GO:0046872"
"5643","USP49","ENSG00000164663","GO:0008233"
"5644","USP49","ENSG00000164663","GO:0008234"
"5645","USP49","ENSG00000164663","GO:0006508"
"5646","USP49","ENSG00000164663","GO:0016787"
"5647","USP49","ENSG00000164663","GO:0006325"
"5648","USP49","ENSG00000164663","GO:0005515"
"5649","USP49","ENSG00000164663","GO:0004197"
"5650","USP49","ENSG00000164663","GO:0000398"
"5651","USP49","ENSG00000164663","GO:0005737"
"5652","USP49","ENSG00000164663","GO:0005654"
"5653","USP49","ENSG00000164663","GO:0035616"
"5654","USP49","ENSG00000164663","GO:0042393"
"5655","CCAR2","ENSG00000158941","GO:0006355"
"5656","CCAR2","ENSG00000158941","GO:0008380"
"5657","CCAR2","ENSG00000158941","GO:0043065"
"5658","CCAR2","ENSG00000158941","GO:0044609"
"5659","CCAR2","ENSG00000158941","GO:0003723"
"5660","CCAR2","ENSG00000158941","GO:0005634"
"5661","CCAR2","ENSG00000158941","GO:0006397"
"5662","CCAR2","ENSG00000158941","GO:0005737"
"5663","CCAR2","ENSG00000158941","GO:0005654"
"5664","CCAR2","ENSG00000158941","GO:0006915"
"5665","CCAR2","ENSG00000158941","GO:0045892"
"5666","CCAR2","ENSG00000158941","GO:0005759"
"5667","CCAR2","ENSG00000158941","GO:0005856"
"5668","CCAR2","ENSG00000158941","GO:0045893"
"5669","CCAR2","ENSG00000158941","GO:0000785"
"5670","CCAR2","ENSG00000158941","GO:0006974"
"5671","CCAR2","ENSG00000158941","GO:0016055"
"5672","CCAR2","ENSG00000158941","GO:0005515"
"5673","CCAR2","ENSG00000158941","GO:0007049"
"5674","CCAR2","ENSG00000158941","GO:0048511"
"5675","CCAR2","ENSG00000158941","GO:0005819"
"5676","CCAR2","ENSG00000158941","GO:0090263"
"5677","CCAR2","ENSG00000158941","GO:0019899"
"5678","CCAR2","ENSG00000158941","GO:0004857"
"5679","CCAR2","ENSG00000158941","GO:0030308"
"5680","CCAR2","ENSG00000158941","GO:0032784"
"5681","CCAR2","ENSG00000158941","GO:0031647"
"5682","CCAR2","ENSG00000158941","GO:0032435"
"5683","CCAR2","ENSG00000158941","GO:0009411"
"5684","CCAR2","ENSG00000158941","GO:0043653"
"5685","CCAR2","ENSG00000158941","GO:0042752"
"5686","CCAR2","ENSG00000158941","GO:0043086"
"5687","CCAR2","ENSG00000158941","GO:0030374"
"5688","CCAR2","ENSG00000158941","GO:0000993"
"5689","CCAR2","ENSG00000158941","GO:1902230"
"5690","CCAR2","ENSG00000158941","GO:0090311"
"5691","CCAR2","ENSG00000158941","GO:2000003"
"5692","TXNL4B","ENSG00000140830","GO:0000398"
"5693","TXNL4B","ENSG00000140830","GO:0046540"
"5694","TXNL4B","ENSG00000140830","GO:0005634"
"5695","TXNL4B","ENSG00000140830","GO:0006397"
"5696","TXNL4B","ENSG00000140830","GO:0008380"
"5697","TXNL4B","ENSG00000140830","GO:0005654"
"5698","TXNL4B","ENSG00000140830","GO:0005829"
"5699","TXNL4B","ENSG00000140830","GO:0005515"
"5700","TXNL4B","ENSG00000140830","GO:0007049"
"5701","TXNL4B","ENSG00000140830","GO:0005681"
"5702","TXNL4B","ENSG00000140830","GO:0005682"
"5703","DHX38","ENSG00000140829","GO:0005524"
"5704","DHX38","ENSG00000140829","GO:0003676"
"5705","DHX38","ENSG00000140829","GO:0004386"
"5706","DHX38","ENSG00000140829","GO:0003723"
"5707","DHX38","ENSG00000140829","GO:0005634"
"5708","DHX38","ENSG00000140829","GO:0005681"
"5709","DHX38","ENSG00000140829","GO:0006397"
"5710","DHX38","ENSG00000140829","GO:0008380"
"5711","DHX38","ENSG00000140829","GO:0016020"
"5712","DHX38","ENSG00000140829","GO:0000166"
"5713","DHX38","ENSG00000140829","GO:0016787"
"5714","DHX38","ENSG00000140829","GO:0005515"
"5715","DHX38","ENSG00000140829","GO:0003724"
"5716","DHX38","ENSG00000140829","GO:0016887"
"5717","DHX38","ENSG00000140829","GO:0000398"
"5718","DHX38","ENSG00000140829","GO:0071013"
"5719","DHX38","ENSG00000140829","GO:0005654"
"5720","RBFOX1","ENSG00000078328","GO:0003723"
"5721","RBFOX1","ENSG00000078328","GO:0003676"
"5722","RBFOX1","ENSG00000078328","GO:0005634"
"5723","RBFOX1","ENSG00000078328","GO:0006397"
"5724","RBFOX1","ENSG00000078328","GO:0008380"
"5725","RBFOX1","ENSG00000078328","GO:0043484"
"5726","RBFOX1","ENSG00000078328","GO:0005737"
"5727","RBFOX1","ENSG00000078328","GO:0005515"
"5728","RBFOX1","ENSG00000078328","GO:0005802"
"5729","RBFOX1","ENSG00000078328","GO:0003729"
"5730","RBFOX1","ENSG00000078328","GO:0007399"
"5731","RBFOX1","ENSG00000078328","GO:0000381"
"5732","RBFOX1","ENSG00000078328","GO:0008022"
"5733","RBFOX1","ENSG00000078328","GO:0050658"
"5734","RBFOX1","ENSG00000078328","GO:0003730"
"5735","RBFOX1","ENSG00000078328","GO:0050885"
"5736","RBFOX1","ENSG00000078328","GO:2001014"
"5737","RBFOX1","ENSG00000078328","GO:0010494"
"5738","RBFOX1","ENSG00000078328","GO:0097165"
"5739","CACTIN","ENSG00000105298","GO:0005515"
"5740","CACTIN","ENSG00000105298","GO:0003723"
"5741","CACTIN","ENSG00000105298","GO:0005634"
"5742","CACTIN","ENSG00000105298","GO:0005681"
"5743","CACTIN","ENSG00000105298","GO:0006397"
"5744","CACTIN","ENSG00000105298","GO:0008380"
"5745","CACTIN","ENSG00000105298","GO:0005737"
"5746","CACTIN","ENSG00000105298","GO:0016607"
"5747","CACTIN","ENSG00000105298","GO:0005654"
"5748","CACTIN","ENSG00000105298","GO:0005829"
"5749","CACTIN","ENSG00000105298","GO:0002376"
"5750","CACTIN","ENSG00000105298","GO:0045087"
"5751","CACTIN","ENSG00000105298","GO:0000398"
"5752","CACTIN","ENSG00000105298","GO:0071013"
"5753","CACTIN","ENSG00000105298","GO:0071222"
"5754","CACTIN","ENSG00000105298","GO:0032717"
"5755","CACTIN","ENSG00000105298","GO:0032088"
"5756","CACTIN","ENSG00000105298","GO:0071347"
"5757","CACTIN","ENSG00000105298","GO:0071356"
"5758","CACTIN","ENSG00000105298","GO:0001933"
"5759","CACTIN","ENSG00000105298","GO:0032720"
"5760","CACTIN","ENSG00000105298","GO:0043124"
"5761","CACTIN","ENSG00000105298","GO:0045292"
"5762","CACTIN","ENSG00000105298","GO:0032688"
"5763","CACTIN","ENSG00000105298","GO:0031665"
"5764","CACTIN","ENSG00000105298","GO:0034122"
"5765","CACTIN","ENSG00000105298","GO:0060339"
"5766","CACTIN","ENSG00000105298","GO:0045824"
"5767","GEMIN4","ENSG00000179409","GO:0006364"
"5768","GEMIN4","ENSG00000179409","GO:0000387"
"5769","GEMIN4","ENSG00000179409","GO:0032797"
"5770","GEMIN4","ENSG00000179409","GO:0005634"
"5771","GEMIN4","ENSG00000179409","GO:0006397"
"5772","GEMIN4","ENSG00000179409","GO:0008380"
"5773","GEMIN4","ENSG00000179409","GO:0005737"
"5774","GEMIN4","ENSG00000179409","GO:0016020"
"5775","GEMIN4","ENSG00000179409","GO:0005829"
"5776","GEMIN4","ENSG00000179409","GO:0016604"
"5777","GEMIN4","ENSG00000179409","GO:0005730"
"5778","GEMIN4","ENSG00000179409","GO:0005515"
"5779","GEMIN4","ENSG00000179409","GO:0005654"
"5780","GEMIN4","ENSG00000179409","GO:0070062"
"5781","GEMIN4","ENSG00000179409","GO:0034719"
"5782","GEMIN4","ENSG00000179409","GO:0097504"
"5783","GEMIN4","ENSG00000179409","GO:0015030"
"5784","GEMIN4","ENSG00000179409","GO:0043021"
"5785","GEMIN4","ENSG00000179409","GO:0030532"
"5786","SF3B1","ENSG00000115524","GO:0003729"
"5787","SF3B1","ENSG00000115524","GO:0000245"
"5788","SF3B1","ENSG00000115524","GO:0003723"
"5789","SF3B1","ENSG00000115524","GO:0005634"
"5790","SF3B1","ENSG00000115524","GO:0005681"
"5791","SF3B1","ENSG00000115524","GO:0006397"
"5792","SF3B1","ENSG00000115524","GO:0008380"
"5793","SF3B1","ENSG00000115524","GO:0016607"
"5794","SF3B1","ENSG00000115524","GO:0005515"
"5795","SF3B1","ENSG00000115524","GO:0000398"
"5796","SF3B1","ENSG00000115524","GO:0071013"
"5797","SF3B1","ENSG00000115524","GO:0005654"
"5798","SF3B1","ENSG00000115524","GO:0000375"
"5799","SF3B1","ENSG00000115524","GO:0071005"
"5800","SF3B1","ENSG00000115524","GO:0005686"
"5801","SF3B1","ENSG00000115524","GO:0071004"
"5802","SF3B1","ENSG00000115524","GO:0005689"
"5803","SF3B1","ENSG00000115524","GO:1990935"
"5804","SF3B1","ENSG00000115524","GO:0034693"
"5805","DDX23","ENSG00000174243","GO:0005524"
"5806","DDX23","ENSG00000174243","GO:0003676"
"5807","DDX23","ENSG00000174243","GO:0003724"
"5808","DDX23","ENSG00000174243","GO:0003723"
"5809","DDX23","ENSG00000174243","GO:0005634"
"5810","DDX23","ENSG00000174243","GO:0005681"
"5811","DDX23","ENSG00000174243","GO:0006397"
"5812","DDX23","ENSG00000174243","GO:0008380"
"5813","DDX23","ENSG00000174243","GO:0000166"
"5814","DDX23","ENSG00000174243","GO:0005654"
"5815","DDX23","ENSG00000174243","GO:0005730"
"5816","DDX23","ENSG00000174243","GO:0016787"
"5817","DDX23","ENSG00000174243","GO:0000785"
"5818","DDX23","ENSG00000174243","GO:0005694"
"5819","DDX23","ENSG00000174243","GO:0005515"
"5820","DDX23","ENSG00000174243","GO:0004386"
"5821","DDX23","ENSG00000174243","GO:0016887"
"5822","DDX23","ENSG00000174243","GO:0000398"
"5823","DDX23","ENSG00000174243","GO:0071013"
"5824","DDX23","ENSG00000174243","GO:0070062"
"5825","DDX23","ENSG00000174243","GO:0000375"
"5826","DDX23","ENSG00000174243","GO:0000354"
"5827","DDX23","ENSG00000174243","GO:0005682"
"5828","DDX23","ENSG00000174243","GO:0046540"
"5829","DDX23","ENSG00000174243","GO:0062176"
"5830","AKAP8L","ENSG00000011243","GO:0003677"
"5831","AKAP8L","ENSG00000011243","GO:0005634"
"5832","AKAP8L","ENSG00000011243","GO:0003723"
"5833","AKAP8L","ENSG00000011243","GO:0006397"
"5834","AKAP8L","ENSG00000011243","GO:0008380"
"5835","AKAP8L","ENSG00000011243","GO:0005737"
"5836","AKAP8L","ENSG00000011243","GO:0016607"
"5837","AKAP8L","ENSG00000011243","GO:0046872"
"5838","AKAP8L","ENSG00000011243","GO:0000785"
"5839","AKAP8L","ENSG00000011243","GO:0045944"
"5840","AKAP8L","ENSG00000011243","GO:0005515"
"5841","AKAP8L","ENSG00000011243","GO:1990904"
"5842","AKAP8L","ENSG00000011243","GO:0016605"
"5843","AKAP8L","ENSG00000011243","GO:0016363"
"5844","AKAP8L","ENSG00000011243","GO:0042826"
"5845","AKAP8L","ENSG00000011243","GO:0007076"
"5846","AKAP8L","ENSG00000011243","GO:0031065"
"5847","AKAP8L","ENSG00000011243","GO:0034237"
"5848","AKAP8L","ENSG00000011243","GO:0033127"
"5849","AKAP8L","ENSG00000011243","GO:0044839"
"5850","AKAP8L","ENSG00000011243","GO:0005521"
"5851","AKAP8L","ENSG00000011243","GO:0051081"
"5852","AKAP8L","ENSG00000011243","GO:0010793"
"5853","AKAP8L","ENSG00000011243","GO:0017151"
"5854","YJU2B","ENSG00000104957","GO:0005515"
"5855","YJU2B","ENSG00000104957","GO:0005575"
"5856","YJU2B","ENSG00000104957","GO:0009615"
"5857","YJU2B","ENSG00000104957","GO:0005684"
"5858","YJU2B","ENSG00000104957","GO:0008380"
"5859","YJU2B","ENSG00000104957","GO:0071014"
"5860","TCERG1","ENSG00000113649","GO:0005515"
"5861","TCERG1","ENSG00000113649","GO:0003712"
"5862","TCERG1","ENSG00000113649","GO:0070063"
"5863","TCERG1","ENSG00000113649","GO:0003723"
"5864","TCERG1","ENSG00000113649","GO:0005634"
"5865","TCERG1","ENSG00000113649","GO:0005654"
"5866","TCERG1","ENSG00000113649","GO:0042802"
"5867","TCERG1","ENSG00000113649","GO:0045944"
"5868","TCERG1","ENSG00000113649","GO:0003713"
"5869","TCERG1","ENSG00000113649","GO:0000122"
"5870","TCERG1","ENSG00000113649","GO:0061629"
"5871","TCERG1","ENSG00000113649","GO:0003711"
"5872","TCERG1","ENSG00000113649","GO:0003714"
"5873","TCERG1","ENSG00000113649","GO:0044390"
"5874","TCERG1","ENSG00000113649","GO:0006397"
"5875","TCERG1","ENSG00000113649","GO:0008380"
"5876","TCERG1","ENSG00000113649","GO:0032968"
"5877","TCERG1","ENSG00000113649","GO:0034244"
"5878","TCERG1","ENSG00000113649","GO:0016607"
"5879","HNRNPA3","ENSG00000170144","GO:0003676"
"5880","HNRNPA3","ENSG00000170144","GO:0003723"
"5881","HNRNPA3","ENSG00000170144","GO:0005634"
"5882","HNRNPA3","ENSG00000170144","GO:0005681"
"5883","HNRNPA3","ENSG00000170144","GO:0006397"
"5884","HNRNPA3","ENSG00000170144","GO:0008380"
"5885","HNRNPA3","ENSG00000170144","GO:0005654"
"5886","HNRNPA3","ENSG00000170144","GO:0005515"
"5887","HNRNPA3","ENSG00000170144","GO:0000398"
"5888","HNRNPA3","ENSG00000170144","GO:0071013"
"5889","HNRNPA3","ENSG00000170144","GO:0003729"
"5890","HNRNPA3","ENSG00000170144","GO:0051033"
"5891","HNRNPA3","ENSG00000170144","GO:0051028"
"5892","HNRNPA3","ENSG00000170144","GO:0005737"
"5893","HNRNPA3","ENSG00000170144","GO:0014069"
"5894","HNRNPA3","ENSG00000170144","GO:0035770"
"5895","HNRNPA3","ENSG00000170144","GO:0043005"
"5896","HNRNPA3","ENSG00000170144","GO:1990124"
"5897","HNRNPA3","ENSG00000170144","GO:1990904"
"5898","PRPF31","ENSG00000105618","GO:0000398"
"5899","PRPF31","ENSG00000105618","GO:0046540"
"5900","PRPF31","ENSG00000105618","GO:0000244"
"5901","PRPF31","ENSG00000105618","GO:0003723"
"5902","PRPF31","ENSG00000105618","GO:0005634"
"5903","PRPF31","ENSG00000105618","GO:0005681"
"5904","PRPF31","ENSG00000105618","GO:0006397"
"5905","PRPF31","ENSG00000105618","GO:0008380"
"5906","PRPF31","ENSG00000105618","GO:0016607"
"5907","PRPF31","ENSG00000105618","GO:0005654"
"5908","PRPF31","ENSG00000105618","GO:0005515"
"5909","PRPF31","ENSG00000105618","GO:0015030"
"5910","PRPF31","ENSG00000105618","GO:0042802"
"5911","PRPF31","ENSG00000105618","GO:0071339"
"5912","PRPF31","ENSG00000105618","GO:0071005"
"5913","PRPF31","ENSG00000105618","GO:0030621"
"5914","PRPF31","ENSG00000105618","GO:0043021"
"5915","PRPF31","ENSG00000105618","GO:0071011"
"5916","PRPF31","ENSG00000105618","GO:0005687"
"5917","PRPF31","ENSG00000105618","GO:0030622"
"5918","PRPF31","ENSG00000105618","GO:0005690"
"5919","PRPF31","ENSG00000105618","GO:0097526"
"5920","PRPF31","ENSG00000105618","GO:0070990"
"5921","PRPF31","ENSG00000105618","GO:0071166"
"5922","PRPF31","ENSG00000105618","GO:0005684"
"5923","SNRPG","ENSG00000143977","GO:0000387"
"5924","SNRPG","ENSG00000143977","GO:0005681"
"5925","SNRPG","ENSG00000143977","GO:0003723"
"5926","SNRPG","ENSG00000143977","GO:0005634"
"5927","SNRPG","ENSG00000143977","GO:0006397"
"5928","SNRPG","ENSG00000143977","GO:0008380"
"5929","SNRPG","ENSG00000143977","GO:0005737"
"5930","SNRPG","ENSG00000143977","GO:0005654"
"5931","SNRPG","ENSG00000143977","GO:0005829"
"5932","SNRPG","ENSG00000143977","GO:0005515"
"5933","SNRPG","ENSG00000143977","GO:0000398"
"5934","SNRPG","ENSG00000143977","GO:0071013"
"5935","SNRPG","ENSG00000143977","GO:0005685"
"5936","SNRPG","ENSG00000143977","GO:0000245"
"5937","SNRPG","ENSG00000143977","GO:0046540"
"5938","SNRPG","ENSG00000143977","GO:1990904"
"5939","SNRPG","ENSG00000143977","GO:0005687"
"5940","SNRPG","ENSG00000143977","GO:0005682"
"5941","SNRPG","ENSG00000143977","GO:0043186"
"5942","SNRPG","ENSG00000143977","GO:0034709"
"5943","SNRPG","ENSG00000143977","GO:0034719"
"5944","SNRPG","ENSG00000143977","GO:0071005"
"5945","SNRPG","ENSG00000143977","GO:0071007"
"5946","SNRPG","ENSG00000143977","GO:0005686"
"5947","SNRPG","ENSG00000143977","GO:0071004"
"5948","SNRPG","ENSG00000143977","GO:0005689"
"5949","SNRPG","ENSG00000143977","GO:0071011"
"5950","SNRPG","ENSG00000143977","GO:0005683"
"5951","SNRPG","ENSG00000143977","GO:0030532"
"5952","SNRPG","ENSG00000143977","GO:1990446"
"5953","SNRPG","ENSG00000143977","GO:0097526"
"5954","HNRNPU","ENSG00000153187","GO:0005634"
"5955","HNRNPU","ENSG00000153187","GO:0005515"
"5956","HNRNPU","ENSG00000153187","GO:0005697"
"5957","HNRNPU","ENSG00000153187","GO:0003723"
"5958","HNRNPU","ENSG00000153187","GO:0005681"
"5959","HNRNPU","ENSG00000153187","GO:0006397"
"5960","HNRNPU","ENSG00000153187","GO:0008380"
"5961","HNRNPU","ENSG00000153187","GO:0005737"
"5962","HNRNPU","ENSG00000153187","GO:0016607"
"5963","HNRNPU","ENSG00000153187","GO:0016020"
"5964","HNRNPU","ENSG00000153187","GO:0032991"
"5965","HNRNPU","ENSG00000153187","GO:0000166"
"5966","HNRNPU","ENSG00000153187","GO:0005524"
"5967","HNRNPU","ENSG00000153187","GO:0005654"
"5968","HNRNPU","ENSG00000153187","GO:0042802"
"5969","HNRNPU","ENSG00000153187","GO:0032839"
"5970","HNRNPU","ENSG00000153187","GO:0003779"
"5971","HNRNPU","ENSG00000153187","GO:0003677"
"5972","HNRNPU","ENSG00000153187","GO:0006325"
"5973","HNRNPU","ENSG00000153187","GO:0005856"
"5974","HNRNPU","ENSG00000153187","GO:0051301"
"5975","HNRNPU","ENSG00000153187","GO:0031490"
"5976","HNRNPU","ENSG00000153187","GO:0005694"
"5977","HNRNPU","ENSG00000153187","GO:0030154"
"5978","HNRNPU","ENSG00000153187","GO:0045944"
"5979","HNRNPU","ENSG00000153187","GO:0007049"
"5980","HNRNPU","ENSG00000153187","GO:1990904"
"5981","HNRNPU","ENSG00000153187","GO:1990837"
"5982","HNRNPU","ENSG00000153187","GO:0000122"
"5983","HNRNPU","ENSG00000153187","GO:0048511"
"5984","HNRNPU","ENSG00000153187","GO:0000775"
"5985","HNRNPU","ENSG00000153187","GO:0009986"
"5986","HNRNPU","ENSG00000153187","GO:0000398"
"5987","HNRNPU","ENSG00000153187","GO:0005815"
"5988","HNRNPU","ENSG00000153187","GO:0005819"
"5989","HNRNPU","ENSG00000153187","GO:0032922"
"5990","HNRNPU","ENSG00000153187","GO:0030496"
"5991","HNRNPU","ENSG00000153187","GO:0071013"
"5992","HNRNPU","ENSG00000153187","GO:0000776"
"5993","HNRNPU","ENSG00000153187","GO:0000922"
"5994","HNRNPU","ENSG00000153187","GO:0005813"
"5995","HNRNPU","ENSG00000153187","GO:0000978"
"5996","HNRNPU","ENSG00000153187","GO:0000228"
"5997","HNRNPU","ENSG00000153187","GO:0016363"
"5998","HNRNPU","ENSG00000153187","GO:0003714"
"5999","HNRNPU","ENSG00000153187","GO:0003682"
"6000","HNRNPU","ENSG00000153187","GO:0036464"
"6001","HNRNPU","ENSG00000153187","GO:0000381"
"6002","HNRNPU","ENSG00000153187","GO:0009048"
"6003","HNRNPU","ENSG00000153187","GO:0003690"
"6004","HNRNPU","ENSG00000153187","GO:0043021"
"6005","HNRNPU","ENSG00000153187","GO:0007346"
"6006","HNRNPU","ENSG00000153187","GO:0003697"
"6007","HNRNPU","ENSG00000153187","GO:0072686"
"6008","HNRNPU","ENSG00000153187","GO:1990023"
